Order Date,Order ID,Account Group,PO Number,Order Quantity,Currency,Order Subtotal,Order Shipping & Handling,Order Promotion,Order Tax,Order Net Total,Order Status,Approver,Order Receiving Status,Order Received Quantity,Account User,Account User Email,Invoice Status,Total Amount,Invoice Due Amount,Invoice Issue Date,Invoice Due Date,Payment Reference ID,Payment Date,Payment Amount,Payment Instrument Type,Payment Identifier,Amazon-Internal Product Category,ASIN,Title,UNSPSC,Segment,Family,Class,Commodity,Brand Code,Brand,Manufacturer,National Stock Number,Item model number,Part number,Product Condition,Company Compliance,Listed PPU,Purchase PPU,Item Quantity,Item Subtotal,Item Shipping & Handling,Item Promotion,Item Tax,Item Net Total,PO Line Item Id,Tax Exemption Applied,Tax Exemption Type,Tax Exemption Opt Out,Pricing Savings program,Pricing Discount Applied,Receiving Status,Received Quantity,Received Date,Receiver Name,Receiver Email,GL Code,Department,Cost Center,Project Code,Location,Custom Field 1,Seller Name,Seller Credentials,Seller City,Seller State,Seller ZipCode
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Book,="0698116631","Up, Up and Away: A Book about Adverbs (World of Language)",="55101500",Published Products,Printed media,Printed publications,Printed publications,PUFN,Puffin,Puffin Books,,,="9780698116634",New,,N/A,"9.99",1,"9.99","0.00","","0.60","10.59",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon,,Seattle,Washington,="98109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Book,="0698116410",Many Luscious Lollipops: A Book About Adjectives (Explore!),="55101500",Published Products,Printed media,Printed publications,Printed publications,PUFN,Puffin,Puffin Books,,,="9780698116412",New,,N/A,"9.29",1,"9.29","0.00","","0.56","9.85",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon.com,,Seattle,WA,="98109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Toy,B09B6TRBSS,"Sntieecr Labs Junior Science Magnetism Set for Experiment Education, Science Experiment Tool Physics Educational Toys for Kids Teen",="60141000",Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Toys and games,Toys,Toys,,Sntieecr,Sntieecr,,D-004C,D-004C,New,,N/A,"15.99",1,"15.99","0.00","","0.96","16.95",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Sntieecr,,深圳市,广东,="518109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Toy,B07MJCW4H7,"Learning Resources STEM Explorers -Ages 5+, Magnet Movers, Critical Thinking Skills, STEM Certified Toys, Magnets Kids,Magnet Set,Back to School Supplies,39 Pieces",="60141000",Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Toys and games,Toys,Toys,LEBRV,Learning Resources,Learning Resources,,LER9295,LER9295,New,,N/A,"9.89",1,"9.89","0.00","","0.59","10.48",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon.com,,Seattle,WA,="98109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Book,="0698116429",Merry-Go-Round: A Book About Nouns (Explore!),="55101500",Published Products,Printed media,Printed publications,Printed publications,PUFN,Puffin,Puffin Books,,,="9780698116429",New,,N/A,"9.99",1,"9.99","0.00","","0.60","10.59",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon.com,,Seattle,WA,="98109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Book,="0698113896",Kites Sail High: A Book About Verbs (Explore!),="55101500",Published Products,Printed media,Printed publications,Printed publications,PUFN,Puffin,Puffin Books,,,="9780698113893",New,,N/A,"9.99",1,"9.99","0.00","","0.60","10.59",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon.com,,Seattle,WA,="98109"
10/24/2025,112-2469337-0273833,Brandon Household,,7,USD,"72.06","0.00","0.00","4.33","76.39",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,353XVVXEO1TO,10/25/2025,"76.39",American Express,="3008",Book,="1725824493",Math Notebook 1/2 Inch Squares: Lined Graph Paper Composition Notebook [Large 8.5X11] 2 squares per inch,="14111500",Paper Materials and Products,Paper products,Printing and writing paper,Printing and writing paper,,,CreateSpace Independent Publishing Platform,,,,New,,N/A,"6.92",1,"6.92","0.00","","0.42","7.34",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Amazon,,Seattle,Washington,="98109"
10/24/2025,112-5402991-6152228,Brandon Household,,1,USD,"6.06","0.00","0.00","0.36","6.42",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,3X3O1Z6RPZL6,10/27/2025,"6.42",American Express,="3008",Book,="0698116984",Behind the Mask: A Book about Prepositions (World of Language),="55101500",Published Products,Printed media,Printed publications,Printed publications,PUFN,Puffin,Puffin Books,,,="9780698116986",Used - Good,,N/A,"6.06",1,"6.06","0.00","","0.36","6.42",,No,,No,Business Price,"9.35",,,N/A,,,,,,,,Kaelin's Education,Gulf Coast Books LLC,Classified Small Business - SBA Standard,Cypress,TX,="77429"
10/24/2025,111-2422071-6885803,Brandon Household,,1,USD,"34.43","2.99","-2.99","2.07","36.50",Closed,,,,Terrance Brandon,TerranceBrandon@me.com,N/A,N/A,N/A,N/A,N/A,GRLDY96P2GXV,10/24/2025,"36.50",American Express,="3008",Health and Beauty,B0739KKHWL,"Nordic Naturals Ultimate Omega, Lemon Flavor - 90 Soft Gels - 1280 mg Omega-3 - High-Potency Omega-3 Fish Oil Supplement with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 45 Servings",="50500000",Food Beverage and Tobacco Products,Nutritional supplements,Nutritional supplements,Nutritional supplements,,Nordic Naturals,Nordic Naturals,,RUS-01804,RUS-01804,New,,N/A,"34.43",1,"34.43","2.99","-2.99","2.07","36.50",,No,,No,N/A,"0.00",,,N/A,,,,,,,,,Nordic Naturals,889 certification,,,
10/23/2025,112-3556411-2129810,Brandon Household,,2,USD,"539.98","0.00","0.00","32.40","572.38",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,5U1DZ4UIHKJB,10/24/2025,"572.38",American Express,="3008",Baby Product,B0DM6P4FYX,"Graco Gomax Infant Car Seat, Baseless Car Seat with Canopy, Rear Facing, Lightweight Carseat",="56101800",Furniture and Furnishings,Accommodation furniture,Baby and toddler furniture and accessories,Baby and toddler furniture and accessories,GRAR9,Graco,Newell,,="2219741",="2219741",New,,N/A,"269.99",2,"539.98","0.00","","32.40","572.38",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Brandon Twins,Amazon.com,,Seattle,WA,="98109"
10/23/2025,112-6208535-3977002,Brandon Household,,3,USD,"71.70","0.00","0.00","4.31","76.01",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,5WXU4EPZULE5,10/28/2025,"29.67",American Express,="3008",Toy,B083QF1Z84,"Kghios Montessori Multiplication and Division Board Montessori Math Toys Material for Toddlers Kids,Multiplication & Division Board",="60101700",Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Developmental and professional teaching aids and materials and accessories and supplies,Teacher resource materials,Teacher resource materials,,Kghios,MY toy shop,,,MY toy shop,New,,N/A,"27.99",1,"27.99","0.00","","1.68","29.67",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,MY toy shop,,苏州市,江苏,="215000"
10/23/2025,112-6208535-3977002,Brandon Household,,3,USD,"71.70","0.00","0.00","4.31","76.01",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,36642WUR89M8,10/24/2025,"46.34",American Express,="3008",Toy,B087JB2QTH,Mfumyy Montessori Wooden Circular Fractions Puzzles Board 10 Pack Learn Fractions Knob Puzzle Early Math Sensorial Education Toys for 3-6 Years,="60141105",Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Toys and games,Games,Puzzles,,,"Shenzhen Mingfan Trading CO., LTD",,MFY010,MF005,New,,N/A,"36.79",1,"36.79","0.00","","2.21","39.00",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Kaelin's Education,Mfumyy.,,深圳市,广东省,="518101"
10/23/2025,112-6208535-3977002,Brandon Household,,3,USD,"71.70","0.00","0.00","4.31","76.01",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,36642WUR89M8,10/24/2025,"46.34",American Express,="3008",Office Product,B0C7BJ5V7G,"120 Pack Mini Binder Clips, Color Binder Clips, Small Paper Clips 15mm 5/8 Inch. Micro Size Office Clips for Home School Office and Business.",="44122105",Office Equipment and Accessories and Supplies,Office supplies,Fastening supplies,Binder or bulldog clips,,OWLKELA,OWLKELA,,CLIPS120,C12006,New,,N/A,"6.92",1,"6.92","0.00","","0.42","7.34",,No,,No,Business Price,"0.07",,,N/A,,,,,,,,Kaelin's Education,OWLKELA,,苏州市,江苏省,="215215"
10/23/2025,114-2192891-7894636,Brandon Household,,2,USD,"27.84","2.99","-2.99","1.67","29.51",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,18YYSBND70X3,10/23/2025,"29.51",American Express,="3008",Book,="1782407405","On The Plane Activity Book: Includes puzzles, mazes, dot-to-dots and drawing activities",="55101500",Published Products,Printed media,Printed publications,Printed publications,IVYKD,Ivy Kids,Ivy Kids,,,"Illustrations, unspecified",New,,N/A,"11.05",1,"11.05","1.49","-1.49","0.66","11.71",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Travel,Amazon,,Seattle,Washington,="98109"
10/23/2025,114-2192891-7894636,Brandon Household,,2,USD,"27.84","2.99","-2.99","1.67","29.51",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,18YYSBND70X3,10/23/2025,"29.51",American Express,="3008",Toy,B08V8HJ455,"Princess Sticker Book Activity for Kids, A Magical World by Cupkin, Toddler Airplane Travel Essentials, 500+ Stickers for Kids 12 Scenes + Coloring Book Pages, Princess Gift, Crafts Ages 2-8",="55101500",Published Products,Printed media,Printed publications,Printed publications,,CUPKIN,CUPKIN,,SB-MagicalWorld,SB-MagicalWorld,New,,N/A,"16.79",1,"16.79","1.50","-1.50","1.01","17.80",,No,,No,Business Price,"0.17",,,N/A,,,,,,,,Travel,Cupkin Company,"Women-Owned Business Enterprise, Veteran-Owned Business, Minority-Owned Business, Registered Small Business, 889 certification, Classified Small Business - Gartner Standard",,,
10/23/2025,114-7937165-3089867,Brandon Household,,1,USD,"11.99","0.00","0.00","0.72","12.71",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,N4OF2DQZYC0N,10/24/2025,"12.71",American Express,="3008",Book,B0FCG34B66,"Airplane Activity Book For Girls Ages 4-8: 222+ Puzzles, Games and Brain Teasers to Boost Creativity, Improve Focus & Make Flights Easy and Stress-Free! | Travel Gift",="55101500",Published Products,Printed media,Printed publications,Printed publications,,,Independently published,,,,New,,N/A,"11.99",1,"11.99","0.00","","0.72","12.71",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Travel,Amazon.com,,Seattle,WA,="98109"
10/22/2025,114-3823588-4344202,Brandon Household,,3,USD,"41.54","0.00","0.00","2.49","44.03",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,40IUFXN3XB3D,10/22/2025,"44.03",American Express,="3008",Prestige Beauty,B01AOA7EBI,Kenra Professional Volume Spray 25 80% | Super Hold Finishing & Styling Hairspray | Flake-free & Fast-drying | Wind & Humidity Resistance | All Hair Types | Travel 1.5 oz,="53131602",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Hair care supplies,KEP56,Kenra Professional,Kenra Professional,,="2470562",AB-144635,New,,N/A,"10.00",1,"10.00","0.00","","0.60","10.60",,No,,No,Business Price,"0.35",,,N/A,,,,,,,,Personal Item- Brittany,Amazon,,Seattle,Washington,="98109"
10/22/2025,114-3823588-4344202,Brandon Household,,3,USD,"41.54","0.00","0.00","2.49","44.03",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,40IUFXN3XB3D,10/22/2025,"44.03",American Express,="3008",Prestige Beauty,B07D3DJCSR,Kenra Professional Dry Oil Conditioning Mist | Soft-Touch Nourishing Spray | Increases Shine & Softness | All Hair,="53131602",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Hair care supplies,KEP56,Kenra Professional,Kenra Professional,,="2470587",="2470587",New,,N/A,"15.54",1,"15.54","0.00","","0.93","16.47",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,Amazon.com,,Seattle,WA,="98109"
10/22/2025,114-3823588-4344202,Brandon Household,,3,USD,"41.54","0.00","0.00","2.49","44.03",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,40IUFXN3XB3D,10/22/2025,"44.03",American Express,="3008",Prestige Beauty,B006P4E83A,"Kenra Professional Platinum Blow-Dry Spray | Time-Saving Heat Protectant | Detangles, Smooths, and Softens | Eliminates Frizz & Resists Humidity | Medium To Coarse Hair | Travel 1.7 fl. oz",="53131602",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Hair care supplies,KEP56,Kenra Professional,Kenra Professional,,="2419739",="2419739",New,,N/A,"16.00",1,"16.00","0.00","","0.96","16.96",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,Amazon.com,,Seattle,WA,="98109"
10/21/2025,111-1159711-7194626,Brandon Household,,4,USD,"73.64","2.99","-2.99","4.42","78.06",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,720I1XV3AMD1,10/21/2025,"78.06",American Express,="3008",Sports,B0CRYW5QGJ,"BLUEWIND New Noseless Oversized Bike Seat, Wide Bicycle Saddle Novel Backrest Design for Electric Bike, Fits Most Exercise Bike or Road Stationary Bike Seat Cushion for Men & Women (Black)",="25170000",Commercial and Military and Private Vehicles and their Accessories and Components,Transportation components and systems,Transportation components and systems,Transportation components and systems,,BLUEWIND,BLUEWIND,,,,New,,N/A,"22.64",1,"22.64","0.75","-0.75","1.36","24.00",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,Blue wind,,东莞市,广东,="523000"
10/21/2025,111-1159711-7194626,Brandon Household,,4,USD,"73.64","2.99","-2.99","4.42","78.06",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,720I1XV3AMD1,10/21/2025,"78.06",American Express,="3008",Apparel,B0BGNC2CJS,"SHAPERX Women's Shapewear Bodysuit Tummy Control Body Shaper Seamless Sculpting Snatched Waist Body Suit,SZ5213-Black-L/XL(One piece)",="53102300",Apparel and Luggage and Personal Care Products,Clothing,Undergarments,Undergarments,,SHAPERX,,,SZ5213-Black-L/XL,SZ5213-Black-L/XL,New,,N/A,"37.04",1,"37.04","0.75","-0.75","2.22","39.26",,No,,No,Business Price,"1.95",,,N/A,,,,,,,,Personal Item- Brittany,SHAPERX,,ALBANY,CA,="94706"
10/21/2025,111-1159711-7194626,Brandon Household,,4,USD,"73.64","2.99","-2.99","4.42","78.06",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,720I1XV3AMD1,10/21/2025,"78.06",American Express,="3008",Apparel,B00HVWSQG0,"Hanes Womens Value Pack, Crew Soft Moisture-wicking Socks, Available 10 And 14-packs Fashion-liner-socks, White - 10 Pack, 5-9 US",="53102402",Apparel and Luggage and Personal Care Products,Clothing,Hosiery,Socks,HANG0,Hanes,Hanes Women's Socks,,683/10,683/10,New,,N/A,"6.98",2,"13.96","1.49","-1.49","0.84","14.80",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,Amazon,,Seattle,Washington,="98109"
10/21/2025,112-0721335-7635418,Brandon Household,,2,USD,"35.98","2.99","-2.99","2.16","38.14",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,7FHGSSOAQZ0U,10/22/2025,"38.14",American Express,="3008",Beauty,B0CP5V411C,"HYFEEL Hair Side Combs - Small French Side Hair Comb Clips for Women Decorative French Twist Hair Styling Accessories -4 Pcs (Black, Brown Onyx)",="53131600",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Bath and body,,HYFEEL,HYFEEL,,hyhairpin4pcs0016,hyhairpin4pcs0016,New,,N/A,"15.99",1,"15.99","1.49","-1.49","0.96","16.95",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,HYFEEL,,中山市,广东省,="528467"
10/21/2025,112-0721335-7635418,Brandon Household,,2,USD,"35.98","2.99","-2.99","2.16","38.14",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,7FHGSSOAQZ0U,10/22/2025,"38.14",American Express,="3008",Beauty,B0DHKLB2HQ,"Heatless Curls Overnight Hair Curler - 4 Pcs Curling Rod to Sleep In, Velvet Hair Rollers with Satin Hair Scarf",="53131600",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Bath and body,,Seritant,Seritant,,,,New,,N/A,"19.99",1,"19.99","1.50","-1.50","1.20","21.19",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,YongHair Birch,,济宁市,山东省,="273516"
10/21/2025,112-1646606-4446622,Brandon Household,,1,USD,"8.99","0.00","0.00","0.54","9.53",Closed,,,,Brittany Brandon,brittanybrandon@mail.com,N/A,N/A,N/A,N/A,N/A,689QL5E1ZSUS,10/21/2025,"9.53",American Express,="3008",Beauty,B08QHMFC83,[4 Pack] Benefree French Style Cellulose Acetate Tortoise Shell U Shaped Hair Pin Fork 2 Prong Updo Chignon Pin for Women Girls Hairstyle Accessories（Tortoiseshell and White Tortoiseshell),="53131600",Apparel and Luggage and Personal Care Products,Personal care products,Bath and body,Bath and body,,Benefree,Benefree,,,,New,,N/A,"8.99",1,"8.99","0.00","","0.54","9.53",,No,,No,N/A,"0.00",,,N/A,,,,,,,,Personal Item- Brittany,Benefree,,深圳市,广东省,="518129"
